CompanyID,CompanyName,Department,Address,City,Province,PostalCode,ContactName,ContactPhone,AccountNumberExactLenght,AccountNumberMinimumLength,AccountNumberMaximumLength,EditRulesForAccountNumbers,DataTypeFormatForAccountNumbers,ValidStartForAccountNumbers,InvalidStartForAccountNumbers,ValidEndForAccountnumbers,InvalidEndForAccountNumbers,Timestamp,CCIN,CompanyFrenchName,CompanyEnglishShortName,CompanyFrenchShortName,LanguageIndicator,EffectiveDate,CurrentRecord,CreditorType
"13333","CS DE LA JONQUIERE - TRANSPORT","","3644, Rue St-Jules","JONQUIERE","QC","G7X 7X4","Nancy Girard","=""0""","20","","99","S","NNNNNNNNNNNNNNNNNNNN","724                                                                                                ","","","","8/28/2014 9:16:41 AM","90082164","CS DE LA JONQUIERE - TRANSPORT","CS JONQUIERE-TR","CS JONQUIERE-TR","F","7/31/2014 12:00:00 AM","Y","CR"
"13334","CS DE LA JONQUIERE - EFFET SCOLAIRE","","3644, Rue St-Jules","JONQUIERE","QC","G7X 7X4","Nancy Girard","=""0""","20","","99","S","NNNNNNNNNNNNNNNNNNNN","7240                                                                                               ","","","","8/28/2014 9:17:30 AM","90082182","CS DE LA JONQUIERE - EFFET SCOLAIRE","CS JONQUIERE-ES","CS JONQUIERE-ES","F","7/31/2014 12:00:00 AM","Y","CR"
"13336","MUNICIPALITE DE LA BOSTONNAIS-TAXES","","15, Rue de L' Eglise","LA BOSTONNAIS","QC","G9X 0A7","Josee Cloutier","=""0""","10","","99","","NNNNNNNNNN","","","","","7/31/2014 9:52:39 AM","90037393","MUNICIPALITE DE LA BOSTONNAIS-TAXES","BOSTONNAIS-TAXE","BOSTONNAIS-TAXE","F","7/31/2014 12:00:00 AM","Y","CR"
"13337","JEAN-FRANCOIS MALTAIS, AVOCAT","","2397 St-Dominique, Suite 201 CP442","SAGUENAY","QC","G7X 7W3","Jean Francois Maltais","=""0""","99","","=""05""","","XXXXX","","","","","7/31/2014 9:53:47 AM","90088131","JEAN-FRANCOIS MALTAIS, AVOCAT","J FRANCOIS MALT","J FRANCOIS MALT","F","7/31/2014 12:00:00 AM","Y","CR"
"13338","MSI GESTION IMMOBILIERE","","2075, Ave Branly","QUEBEC","QC","G1N 4C7","Simon Lessard","=""0""","99","","15","","XXXXXXXXXXXXXXX","","","","","2/6/2015 9:46:14 AM","90087622","MSI GESTION IMMOBILIERE","MSI GESTION IMM","MSI GESTION IMM","F","7/31/2014 12:00:00 AM","Y","CR"
"13339","FILGO ENERGIE INC","","1133, Boulevard Vachon Nord","SAINTE-MARIE","QC","G6E 1M9","Marie-France Boutin","=""0""","8","","99","","AXXXXXXX","E                                                                                                  ","","","","8/5/2014 1:51:50 PM","90086222","FILGO ENERGIE INC","FILGO ENERGIE","FILGO ENERGIE","F","7/31/2014 12:00:00 AM","Y","CR"
"13340","SPRINGSIDE, TOWN OF-PROPERTY TAXES","","PO BOX 414","SPRINGSIDE","SK","S0A 3V0","Nancy Dunns","=""0""","99","","10","","NNNNNNNNNN","","","","","7/22/2014 9:06:52 AM","=""00000000""","","SPRINGSIDE-TAX","SPRINGSIDE-TAX","E","7/31/2014 12:00:00 AM","Y","CR"
"13341","SPRINGSIDE, TOWN OF - UTILITY","","PO BOX 414","SPRINGSIDE","SK","S0A 3V0","Nancy Dunns","=""0""","99","","11","","NNNNNNNNNNN","","","","","7/22/2014 9:06:58 AM","=""00000000""","","SPRINGSIDE-UTLY","SPRINGSIDE-UTLY","E","7/31/2014 12:00:00 AM","Y","CR"
"13342","NANAIMO YACHT CLUB","","400 Newcastle Avenue","NANAIMO","BC","V9S 4J1","David Braithwaite","=""0""","99","","=""06""","","NNNNNN","","","","","9/25/2014 8:37:34 AM","90089522","","NANAIMO YACHT","NANAIMO YACHT","E","8/28/2014 12:00:00 AM","Y","CR"
"13343","WOLSELEY CANADA INC","","880 Laurentian Drive","BURLINGTON","ON","L7N 3V6","Becky Collins","=""0""","7","","99","","AANNNNN","","","","","8/28/2014 8:44:13 AM","90089620","WOLSELEY CANADA INC","WOLSELEY CDA IN","WOLSELEY CDA IN","E","8/28/2014 12:00:00 AM","Y","CR"
"13344","SHOP FOR SCOUTS","","Suite 505, 60 st Clair Avenue E.","TORONTO","ON","M4T 1N5","Melanie Hunter X 5307","=""0""","16","","99","M","XXXXXXXXXXXXXXXX","","","","","8/28/2014 8:12:42 AM","90089452","","SHOP FOR SCOUTS","SHOP FOR SCOUTS","E","8/28/2014 12:00:00 AM","Y","CR"
"13345","ENGLISH MTL SCHOOLBOARD - DAYCARE","","6000 Fielding Avenue","MONTREAL","QC","H3X 1T4","Soula Natiotis X 7404","=""0""","19","","99","","XXXXXXXXXXXXXXXXXXX","SG                                                                                                 ","","","","3/30/2015 3:21:55 PM","90089666","COMM SCOLAIRE ENGLISH MTL-SERV GARD","ENGLISH MTL SC","CS ENLISH MTL","E","8/28/2014 12:00:00 AM","Y","CR"
"13346","BOILERMAKERS' HEALTH & WELFARE","","45 McIntosh Dr.","MARKHAM","ON","L3R 8C7","General Email","=""0""","99","","=""09""","","NNNNNNNNN","","","","","1/8/2015 9:10:04 AM","90089693","","BOILER'S HEALTH","BOILER'S HEALTH","E","8/28/2014 12:00:00 AM","Y","CR"
"13347","CS PREMIERES-SEIGNEURIES FRAIS SCOL","","643 Avenue du Cenacle","QUEBEC","QC","G1E 1B3","Lise Gingras Ext 4268","=""0""","99","","20","","AANNNNNNNNNNNNNNNNNN","FR                                                                                                 ","","","","8/28/2014 9:38:39 AM","90088266","CS PREMIERES-SEIGNEURIES FRAIS SCOL","CS P-SEIGNEURIE","CS P-SEIGNEURIE","F","8/28/2014 12:00:00 AM","Y","CR"
"13348","COLUMBIA BIBLE COLLEGE","","2940 Clearbrook Road","ABBOTSFORD","BC","V2T 2Z8","Getrud Selby","=""0""","9","","99","","NNNNNNNNN","1                                                                                                  ","","","","11/20/2014 8:31:33 AM","=""00000000""","","COLUMBIA BIBLE","COLUMBIA BIBLE","E","8/28/2014 12:00:00 AM","Y","CR"
"13349","TROUSDALE HOME HARDWARE BLDG CTR","","4468 George St.","SYDENHAM","ON","K0H 2T0","Charlotte Smith","=""0""","5","","99","","NNNNN","","","","","9/23/2014 11:41:44 AM","=""00000000""","","TROUSDALE HBC","TROUSDALE HBC","E","8/28/2014 12:00:00 AM","Y","CR"
"13350","CALGARY PETERBILT LTD","","11550 44th Street S.E","CALGARY","AB","T2Z 4A2","Andrea Staples","=""0""","99","","10","","XXXXXXXXXX","","","","","9/3/2014 2:45:41 PM","=""00000000""","","CALGARY PETERBI","CALGARY PETERBI","E","8/28/2014 12:00:00 AM","Y","CR"
"13351","TOWN OF TROCHU TAXES","","BOX 340","TROCHU","AB","T0M 2C0","Carl Peterson","=""0""","99","","=""09""","","NNNNNNNNN","","","","","9/3/2014 12:34:50 PM","=""00000000""","","TOWN OF TROCHU","TOWN OF TROCHU","E","8/28/2014 12:00:00 AM","Y","CR"
"13352","DAVE SUNLEY BUILDING MATERIALS LTD","","620- 5th Street West Box399","BROOKS","AB","T1R 1B4","Dave Sunley","=""0""","99","","14","","XXXXXXXXXXXXXX","","","","","8/26/2014 10:38:26 AM","=""00000000""","","DAVE SUNLEY BLD","DAVE SUNLEY BLD","E","8/28/2014 12:00:00 AM","Y","CR"
"13353","THE DIESEL SHOP","","53428  Range Road 170","YELLOWHEAD COUNTY","AB","T7E 3K8","Sheila Eaton","=""0""","8","","99","","NNNNNNNN","=""0000                                                                                               ""","","","","8/26/2014 10:39:20 AM","=""00000000""","","THE DIESEL SHOP","THE DIESEL SHOP","E","8/28/2014 12:00:00 AM","Y","CR"
"13354","DESCO PLUMBING AND HEATING SUPPLY","","65 Worcester Road","ONTARIO","ON","M9W 5N7","Ellas Sabbah X1163","=""0""","6","","99","","NNNNNN","","","","","1/23/2015 10:10:48 AM","90090217","","DESCO PLUMBING","DESCO PLUMBING","E","8/28/2014 12:00:00 AM","Y","CR"
"13355","PIIDEA CANADA LIMITED","","303 Allstate Parkway","MARKHAM","ON","L3R 5P9","Karen Wilson X 263","=""0""","99","","=""06""","","NNNNNN","","","","","8/19/2014 9:03:02 AM","=""00000000""","","PIIDEA CDA LTD","PIIDEA CDA LTD","E","8/28/2014 12:00:00 AM","Y","CR"
"13356","FELT CANADA INC","","233 West Broadway","VANCOUVER","BC","V5Y 1P5","Jennifer Lawler","=""0""","99","","13","","AANNNNNNNNNNN","","","","","4/10/2015 11:45:17 AM","90088346","FELT CANADA INC","FELT CANADA INC","FELT CANADA INC","E","8/28/2014 12:00:00 AM","Y","CR"
"13357","EGLISE LA CHAPELLE DE MONTREAL","","1629 Rue Gagne","CHAMBLY","QC","J3L 2R3","Aurelie Nesme","=""0""","99","","15","","XXXXXXXXXXXXXXX","","","","","9/8/2014 10:55:35 AM","=""00000000""","EGLISE LA CHAPELLE DE MONTREAL","EGLISE CHAPEL","EGLISE CHAPEL","F","8/28/2014 12:00:00 AM","Y","CR"
"13358","TOWN OF TROCHU - UTILITY","","Box 340","TROCHU","AB","T0M 2C0","Carl Peterson","=""0""","99","","=""09""","","NNNNNNNNN","","","","","8/28/2014 9:52:39 AM","=""00000000""","","TWN TROCHU UTIL","TWN TROCHU UTIL","E","8/28/2014 12:00:00 AM","Y","CR"
"13359","NUTRI LAWN MONCTON","","101-101 Thornhill Drive","DARMOUTH","NS","B3B 1S2","Jill  Bugden","=""0""","99","","=""06""","","NNNNNN","","","","","5/29/2015 11:15:33 AM","=""00000000""","","NUTRI LAWN MON","NUTRI LAWN MON","E","8/28/2014 12:00:00 AM","Y","CR"
"13360","PHONE EXPERTS SECURITY DIVISION","","4724 60 Street","RED DEER","AB","T4N 7C7","Janet Medynski","=""0""","99","","12","","XXXXXXXXXXXX","","","","","8/28/2014 9:57:54 AM","=""00000000""","","PHONE EXPERT SD","PHONE EXPERT SD","E","8/28/2014 12:00:00 AM","Y","CR"
"13361","NOBLE  CORPORATION","","7171 Jane St","CONCORD","ON","L4K 1A7","Carolyn Goodwin","=""0""","99","","=""07""","","NNNNNNN","","","","","10/16/2014 2:15:30 PM","90089862","","NOBLE  CORPORAT","NOBLE  CORPORAT","E","8/28/2014 12:00:00 AM","Y","CR"
"13362","VILLAGE OF HYTHE","","Box 219","HYTHE","AB","T0H 2C0","Cindy Lockhart","=""0""","99","","10","","NNNNNNNNNN","","","","","8/28/2014 10:00:36 AM","=""00000000""","","VILLAGE OF HYTH","VILLAGE OF HYTH","E","8/28/2014 12:00:00 AM","Y","CR"
"13363","WINDSOR POLICE SERVICE","","150 Goyeau Street PO BOX 60","WINDSOR","ON","N9A 6J5","KATHY RUDOVER EXT 4457","=""0""","5","","99","","NNNNN","","","","","9/25/2014 8:42:45 AM","90081726","","WINDSOR POLICE","WINDSOR POLICE","E","8/28/2014 12:00:00 AM","Y","CR"
"13364","VANCOUVER FILM SCHOOL","","198 W. Hastings Street","VANCOUVER","BC","V6B 1H2","Nadine Poznecov","=""0""","5","","99","","NNNNN","","","","","8/28/2014 10:02:57 AM","=""00000000""","","VANCOUVER FILM","VANCOUVER FILM","E","8/28/2014 12:00:00 AM","Y","CR"
"13365","SQUIALA FIRST NATION","","45005 Squiala Road","CHILLIWACK","BC","V2P 7Z9","Tammy Bartz","=""0""","99","","11","","NNNNNNNNNNN","4210                                                                                               ","","","","8/26/2014 9:45:31 AM","=""00000000""","","SQUIALA FIR NAT","SQUIALA FIR NAT","E","8/28/2014 12:00:00 AM","Y","CR"
"13366","THE UA LOCAL 787 HEALTH TRUST FUND","","45 Mcintosh Dr","MARKHAM","ON","L3R 8C7","Melissa Waugh","=""0""","99","","=""09""","","NNNNNNNNN","","","","","8/28/2014 8:29:28 AM","90089871","","UA LOCAL 787 HT","UA LOCAL 787 HT","E","8/28/2014 12:00:00 AM","Y","CR"
"13368","WATFORD HOME HARDWARE","","7885 Industrial Drive","WATFORD","ON","N0M 2S0","Jennifer Caris","=""0""","99","","=""06""","","NNNNNN","","","","","8/28/2014 9:07:01 AM","=""00000000""","","WATFORD HOME","WATFORD HOME","E","8/28/2014 12:00:00 AM","Y","CR"
"13369","THE OWNERS OF STRATA PLAN LMS4068","","C/O # 202-224 West Esplanade","NORTH VANCOUVER","BC","V7M 1A4","Marilyn Gale","=""0""","99","","15","","XXXXXXXXXXXXXXX","","","","","8/26/2014 9:47:02 AM","=""00000000""","","S PLAN LMS4068","S PLAN LMS4068","E","8/28/2014 12:00:00 AM","Y","CR"
"13370","REIDER INSURANCE","","130 - 1630 Ness Avenue","WINNIPEG","MB","R3J 3X1","Howard Putter","=""0""","7","","99","","XXXXXXX","","","","","8/26/2014 9:47:52 AM","=""00000000""","","REIDER INS","REIDER INC","E","8/28/2014 12:00:00 AM","Y","CR"
"13371","APLUSPHARMA LTD","","4-3250  Harvester Road","BURLINGTON","ON","L7N 3W9","Nicola Pothemont","=""0""","99","","=""06""","","NNNNNN","","","","","8/28/2014 9:46:07 AM","90087711","","APLUSPHARMA LTD","APLUSPHARMA LTD","E","8/28/2014 12:00:00 AM","Y","CR"
"13372","MRC TEMISCOUATA BAUX VILLEGIATURE","","5 Rue Hotel de Ville, Bureau 101","TEMISCOUATA SUR LE","QC","G0L 1X0","Valerie Briand","=""0""","99","","=""04""","","NNNN","","","","","8/28/2014 8:13:27 AM","90087695","MRC TEMISCOUATA BAUX VILLEGIATURE","MRC TEMISCOUATA","MRC TEMISCOUATA","F","8/28/2014 12:00:00 AM","Y","CR"
"13373","MUNICIPALITE DE SAINT DIDACE","","380 Rue Principle","QUEBEC","QC","J0K 2G0","Francine Coutu","=""0""","99","","16","","NNNNNNNNNNNNNNNN","","","","","8/28/2014 8:15:12 AM","90055648","MUNICIPALITE DE SAINT DIDACE","MUN ST DIDACE","MUN ST DIDACE","F","8/28/2014 12:00:00 AM","Y","CR"
"13374","LES PETROLES PARKLAND","","5101 333 96th Ave","CALGARY","AB","T3K 0S3","Bahia Belghache","=""0""","99","","12","","NNNNNNNNNNNN","","","","","8/27/2014 2:17:07 PM","=""00000000""","","LES PETROLES PA","LES PETROLES PA","E","8/28/2014 12:00:00 AM","Y","CR"
"13375","ATHABASCA COUNTY - AR","","3602-48 Avenue","ATHABASCA","AB","T9S 1M8","Melissa Hall","=""0""","99","","10","","XXXXXXXXXX","","","","","8/26/2014 9:48:53 AM","=""00000000""","","ATHABASCA  AR","ATHABASCA  AR","E","8/28/2014 12:00:00 AM","Y","CR"
"13376","WEST PERTH (MUN) WATER/ SEWER","","PO BOX 609, 169 ST DAVID ST","MITCHELL","ON","N0K 1N0","Karen McLagan","=""0""","10","","99","","NNNNNNNNNN","","","","","8/25/2014 9:31:51 AM","=""00000000""","","WEST PERTH MUN","WEST PERTH MUN","E","8/28/2014 12:00:00 AM","Y","CR"
"13377","BRYTOR INTERNATIONAL MOVING","","275 Export Drive","MISSISSAUGA","ON","L5S 1Y4","Carol Ross","=""0""","6","","99","","NNNNNN","","","","","10/23/2014 7:56:52 AM","90089826","","BRYTOR INT MOV","BRYTOR INT MOV","E","8/28/2014 12:00:00 AM","Y","CR"
"13378","MP2B ASSURANCE","Bureau 110","1600-A Boul St- Martin Est,","LAVAL","QC","H7G 4R8","Pierre Thibodeau","=""0""","6","","99","","XXXNNN","","","","","8/28/2014 10:06:57 AM","=""00000000""","","MP2B ASSURANCE","MP2B ASSURANCE","E","8/28/2014 12:00:00 AM","Y","CR"
"13379","CS V TISSERANDS FM","","630 Rue Elice","BEAUHARNOIS","QC","J6N 3S1","Rollande Lafleche Ext 8327","=""0""","18","","99","","XXXXXXXXXXXXXXXXXX","","","","","8/28/2014 8:17:10 AM","90088113","CS V TISSERANDS FM","CS V TISSERANDS","CS V TISSERANDS","F","8/28/2014 12:00:00 AM","Y","CR"
"13380","BELVEDERE GCC-SHERWOOD PARK, AB","","BOX 3258","SHERWOOD PARK","AB","T8H 2T2","Pamela Lazenby EXT 201","=""0""","99","","=""06""","","NNNNNN","","","","","10/8/2014 2:22:55 PM","=""00000000""","","BELVEDERE GCC","BELVEDERE GCC","E","8/28/2014 12:00:00 AM","Y","CR"
"13381","MCLEAN & DICKEY LTD","","390 Laclie Street PO BOX 308","ORILLIA","ON","L3V 6J6","Dave Howard","=""0""","6","","99","","XXXXXX","","","","","9/18/2014 12:32:10 PM","=""00000000""","","MC LEAN & DICKE","MC LEAN & DICKE","E","8/28/2014 12:00:00 AM","Y","CR"
"13382","IP4B","Suite 101","7955 Boulevard Louis-H-Lafontaine","MONTREAL","QC","H1K 4E4","Steve Foisy","=""0""","10","","99","","NNNNNNNNNN","","","","","4/21/2015 7:46:20 AM","90089755","","IP4B","IP4B","E","8/28/2014 12:00:00 AM","Y","CR"
"13383","MOUNTAIN SPORTS DISTRIBUTION","","802 9th St. North","GOLDEN","BC","V0A 1H2","Melinda Tait","=""0""","6","","99","","NNNNNN","","","","","9/11/2014 9:05:04 AM","=""00000000""","","MOUNTAIN SPORTS","MOUNTAIN SPORTS","E","9/25/2014 12:00:00 AM","Y","CR"
"13384","HUMBER RIVER HOSPITAL","","200 Church Street","WESTON","ON","M9N 1N8","Jack De Napoli","=""0""","10","","99","","XXXXXXXXXX","","","","","10/23/2014 7:59:36 AM","90084901","","HUMB RIVER HOSP","HUMB RIVER HOSP","E","9/25/2014 12:00:00 AM","Y","CR"
"13385","WINKLER CANVAS","","BOX 1268","WINKLER","MB","R6W 4B3","Andy Fehr","=""0""","4","","99","","NNNN","","","","","9/11/2014 9:05:13 AM","=""00000000""","","WINKLER CANVAS","WINKLER CANVAS","E","9/25/2014 12:00:00 AM","Y","CR"
"13386","GOVT OF NUNAVUT ACCTS RECEIVABLE","","PO BOX 1000 Station 400","IQALUIT","NU","X0A 0H0","Financial Operations","=""0""","99","","11","","XXXXXXXXXXX","","","","","11/20/2014 3:08:45 PM","=""00000000""","","GOVT OF NUNAVUT","GOVT OF NUNAVUT","E","9/25/2014 12:00:00 AM","Y","CR"
"13387","DOMINION GRIMM THETFORD","","4874, boul. Frontenac East","THETFORD","QC","G6H 4G7","Rene Dostie","=""0""","9","","99","","NNNNNNNNN","","","","","9/11/2014 9:05:30 AM","=""00000000""","DOMINION GRIMM THETFORD","DOMINION GRIMM","DOMINION GRIMM","F","9/25/2014 12:00:00 AM","Y","CR"
"13388","THE KING'S UNIV COLL - EDMONTON","","9125 50 STREET NW","EDMONTON","AB","T6B 2H3","Jennifer Paunovic EXT 8008","=""0""","99","","=""09""","","XXXXXXXXX","","","","","8/25/2014 9:35:30 AM","=""00000000""","","THE KING'S UNIV","THE KING'S UNIV","E","8/28/2014 12:00:00 AM","Y","CR"
"13389","IBEW INTERNATIONAL OFFICE","","1450 Meyerside Drive, Suite 300","MISSISSAUGA","ON","L5T 2N5","Jeff Miller","=""0""","4","","99","","NNNN","","","","","9/25/2014 8:38:57 AM","90090388","","IBEW INTERNATL","IBEW INTERNATL","E","9/25/2014 12:00:00 AM","Y","CR"
"13390","PITNEY BOWES","","5500 Explorer Drive","MISSISSAUGA","ON","L4W 5C7","Jaclyn Sabatini","=""0""","11","","99","","NNNNNNNNNNN","","","","","5/21/2015 2:46:56 PM","90008986","","PITNEY BOWES","PITNEY BOWES","E","9/25/2014 12:00:00 AM","Y","CR"
"13391","PITNEY BOWES LEASING","","5500 Explorer Drive","MISSISSAUGA","ON","L4W 5C7","Debbie Salce","=""0""","7","","99","","XXXXXXX","","","","","3/6/2015 11:33:14 AM","90008147","","PITNEY B LEASIN","PITNEY B LEASIN","E","9/25/2014 12:00:00 AM","Y","CR"
"13392","BC - INSURANCE PREMIUM TAX","Stn Prov Govt.","620 Superior St, PO Box 9414","VICTORIA","BC","V8W 9V1","Shirley Mew","=""0""","11","","99","","XXXXXXXXXXX","IP                                                                                                 ","","","","11/20/2014 8:33:49 AM","90013122","","BC INS PREM TX","BC INS PREM TX","E","11/20/2014 12:00:00 AM","Y","CR"
"13393","BC - LOGGING TAX","Stn Prov Govt","620 Superior St. PO Box 9141","VICTORIA","BC","V8W 9V1","Shirley Mew","=""0""","11","","99","","XXXXXXXXXXX","LGT                                                                                                ","","","","11/20/2014 8:34:52 AM","90015905","","BC LOG TAX","BC LOG TAX","E","11/20/2014 12:00:00 AM","Y","CR"
"13394","LES INDUSTRIES FABRI-LAM","","414 Boulevard Raymond","QUEBEC","QC","G1C 0L6","Mario Lavoie","=""0""","10","","99","","NNNNNNNNNN","","","","","10/1/2014 2:20:58 PM","=""00000000""","LES INDUSTRIES FABRI-LAM","INDUS FABRI-LAM","INDUS FABRI-LAM","F","9/25/2014 12:00:00 AM","Y","CR"
"13395","MODULE CONCEPT INC","","8590 Boulevard Parent","TROIS RIVIERES","QC","G9A 5E1","Mario Lavoie","=""0""","10","","99","","NNNNNNNNNN","","","","","9/11/2014 9:05:47 AM","=""00000000""","MODULE CONCEPT INC","MODULE CONCEPT","MODULE CONCEPT","F","9/25/2014 12:00:00 AM","Y","CR"
"13396","COMPTOIRES MOULES REPENTIGNY","","560, Rue Lavoisier B","REPENTIGNY","QC","J6A 7P1","Mario Lavoie","=""0""","10","","99","","NNNNNNNNNN","","","","","9/11/2014 9:05:55 AM","=""00000000""","COMPTOIRES MOULES REPENTIGNY","C M REPENTIGNY","C M REPENTIGNY","E","9/25/2014 12:00:00 AM","Y","CR"
"13397","UNLIMICELL","","1006-1060 Caven Street","MISSISSAUGA","ON","L5G 4J5","Richard Fearing","=""0""","99","","11","","NNNNNNNNNNN","","","","","8/28/2014 3:51:02 PM","=""00000000""","","UNLIMICELL","UNLIMICELL","E","8/29/2014 12:00:00 AM","Y","CR"
"13399","WELLBURN AGROMART LIMITED","","23577 wellburn Road","ST.MARY'S","ON","N4X 1C6","Paul Hunt","=""0""","5","","99","","NNNNN","","","","","9/12/2014 7:45:35 AM","=""00000000""","","WELLBURN AGROMA","WELLBURN AGROMA","E","9/25/2014 12:00:00 AM","Y","CR"
"13400","BELL-HORIZON","","400, Dessureault","TROIS RIVIERES","QC","G8T 2L9","Sonia Martin","=""0""","99","","=""06""","","NNNNNN","","","","","3/20/2015 11:03:05 AM","=""00000000""","BELL-HORIZON","BELL-HORIZON","BELL-HORIZON","F","9/25/2014 12:00:00 AM","Y","CR"
"13401","WEST COAST ROBOTICS","","2006 Mill Rd Box 91","HARRISON MILLS","BC","V0M 1L0","Jeff Degroot","=""0""","10","","99","","NNNNNNNNNN","40451                                                                                              ","","","","10/1/2014 1:08:56 PM","=""00000000""","","W C ROBOTICS","W C ROBOTICS","E","9/25/2014 12:00:00 AM","Y","CR"
"13402","AKELIUS CANADA LTD","","289 Niagara Street","TORONTO","ON","M6J 0C3","Shelle Lee","=""0""","8","","99","","ANNNNNNN","T                                                                                                  ","","","","10/23/2014 8:02:57 AM","90088550","","AKELIUS CDA LTD","AKELIUS CDA LTD","E","9/25/2014 12:00:00 AM","Y","CR"
"13403","ARTHURVISION","","6830 Ave Du Parc #365A","MONTREAL","QC","H3N 1W7","Steven Farley","=""0""","6","","99","","NNNNNN","","","","","9/12/2014 7:45:48 AM","=""00000000""","","ARTHURVISION","ARTHURVISION","F","9/25/2014 12:00:00 AM","Y","CR"
"13404","BENECAID HEALTH BENEFIT","","1700-185 The West Mall","TORONTO","ON","M9V 5L5","Debbie Lam X7212","=""0""","8","","99","","NNNNNNNN","","","","","10/23/2014 8:06:33 AM","90089568","","BENECAID HEALTH","BENECAID HEALTH","E","9/25/2014 12:00:00 AM","Y","CR"
"13405","TIMES COLONIST-ADVERTISING & DEALER","","2188 Yukon Street","VANCOUVER","BC","V5Y 3P1","Joe Zupanc","=""0""","99","","=""06""","","NNNNNN","","","","","10/23/2014 3:07:08 PM","90005541","","TIMES COLONIST","TIMES COLONIST","E","9/25/2014 12:00:00 AM","Y","CR"
"13406","BOWLING SALES OF CANADA","","959 Kamato Road","MISSISSAUGA","ON","L4W 2R5","Ali Qureshi","=""0""","99","","20","","XXXXXXXXXXXXXXXXXXXX","","","","","9/11/2014 9:06:10 AM","=""00000000""","","BOWLING SALES","BOWLING SALES","E","9/25/2014 12:00:00 AM","Y","CR"
"13407","LA GASTRONOME ANIMAL","","360 Boul du Seminaire N Local 12","ST JEAN SUR RICHELI","QC","J3B 5L1","Vincent Lambert X222","=""0""","6","","99","","NNNNNN","","","","","9/25/2014 8:44:13 AM","90067662","LA GASTRONOME ANIMAL","GASTRONOME ANIM","GASTRONOME ANIM","F","9/25/2014 12:00:00 AM","Y","CR"
"13408","ALIEN INFORMATIQUE","","1057 Rte 275","GT COME LINIERE","QC","G0M 1J0","Carol Poulin","=""0""","99","","12","","NNNNNNNNNNNN","","","","","9/25/2014 8:44:57 AM","90069722","ALIEN INFORMATIQUE","ALIEN INFORMATI","ALIEN INFORMATI","F","9/25/2014 12:00:00 AM","Y","CR"
"13409","PLAYPAY INC","","163 Muldoon Road, RR4","KEMPTVILLE","ON","K0G 1J0","William Bart Milson","=""0""","99","","=""09""","","NNNNNNNNN","","","","","1/27/2015 2:43:14 PM","=""00000000""","","PLAYPAY INC","PLAYPAY INC","E","9/25/2014 12:00:00 AM","Y","CR"
"13410","SPROTT MONEY","","200 Bay Str, Suite 2750 PO Box 90","TORONTO","ON","M5J 2J2","Wioletta Traynor","=""0""","99","","=""06""","","NNNNNN","","","","","12/9/2014 8:25:45 AM","=""00000000""","","SPROTT MONEY","SPROTT MONEY","E","12/18/2014 12:00:00 AM","Y","CR"
"13411","PACIFIC BLUE CROSS - PLAN OFFICE","","PO Box 7000","VANCOUVER","BC","V6B 4E1","Lizanne Mailhot","=""0""","99","","20","","XXXXXXXXXXXXXXXXXXXX","P                                                                                                  ","","","","9/25/2014 8:45:40 AM","90087640","","PACIFIC BLUE CR","PACIFIC BLUE CR","E","9/25/2014 12:00:00 AM","Y","CR"
"13412","OK TIRE CASTOR","","Box 570 5501-50th ave","CASTOR","AB","T0C 0X0","Michelle Bonin","=""0""","99","","=""07""","","XXXXXXX","","","","","9/12/2014 7:46:44 AM","=""00000000""","","OK TIRE CASTOR","OK TIRE CASTOR","E","9/25/2014 12:00:00 AM","Y","CR"
"13413","FAST TOYS FOR BOYS","","PO BOX 539","DAVIDSON","SK","S0G 1A0","Lora-Lee Mckay","=""0""","10","","99","","XXXXXXXXXX","","","","","9/11/2014 9:06:24 AM","=""00000000""","","FAST TOYS 4 BOY","FAST TOYS 4 BOY","E","9/25/2014 12:00:00 AM","Y","CR"
"13414","THE OWNERS OF STRATA PLAN EPS 1905","","C/O #202 - 224 West Esplanade","NORTH VANCOUVER","BC","V7M 1A4","Marilyn Gale","=""0""","99","","15","","XXXXXXXXXXXXXXX","","","","","10/2/2014 3:03:34 PM","=""00000000""","","SP EPS 1905","SP EPS 1905","E","9/25/2014 12:00:00 AM","Y","CR"
"13415","LONDON LIFE STAFF/SPOUSE RRSP/TFSA","","100 Osborne Street N","WINNIPEGE","MB","R3C 3A5","Greg Segeren","=""0""","99","","20","","XXXXXXXXXXXXXXXXXXXX","","","","","10/7/2014 10:38:56 AM","90085205","","LDN LIFE SS R/T","LDN LIFE SS R/T","E","9/25/2014 12:00:00 AM","Y","CR"
"13416","THE OWNERS OF STRATA PLAN BCS1820","","C/O #202-224 West Esplanade","NORTH VANCOUNVER","BC","V7M 1A4","Marilyn Gale","=""0""","99","","15","","XXXXXXXXXXXXXXX","","","","","9/24/2014 2:28:01 PM","=""00000000""","","SP BCS1820","SP BCS1820","E","9/25/2014 12:00:00 AM","Y","CR"
"13417","SPRINGS CHURCH","","1-595 Lagimodiere Blvd","WINNIPEG","MB","R2J 3X2","Michael Seemann","=""0""","10","","99","","XXXXXXXXXX","C                                                                                                  ","","","","9/15/2014 8:55:39 AM","=""00000000""","","SPRINGS CHURCH","SPRINGS CHURCH","E","9/25/2014 12:00:00 AM","Y","CR"
